web-scraper-order,web-scraper-start-url,teams,teams-href,playerprofile,playerprofile-href,playername,birthdate,position,retiredOrNot,retirementDate,lastTransferFee,lastTransferDate
1666700202-591,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Rocky Peeters,https://www.transfermarkt.com/rocky-peeters/profil/spieler/19922,Rocky Peeters,"Aug 18, 1979                                                                    (43)",Central Midfield,Retired,"Jul 1, 2018",free transfer,"Jul 1, 2015"
1666700205-592,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Éric Joly,https://www.transfermarkt.com/eric-joly/profil/spieler/12937,Éric Joly,"Oct 6, 1972                                                                    (50)",Central Midfield,Retired,,free transfer,"Aug 31, 2006"
1666700208-593,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Steve Barbé,https://www.transfermarkt.com/steve-barbe/profil/spieler/19894,Steve Barbé,"Jan 15, 1979                                                                    (43)",Defensive Midfield,Retired,,End of loan,"Jun 30, 2009"
1666700210-594,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Maxime Annys,https://www.transfermarkt.com/maxime-annys/profil/spieler/19892,Maxime Annys,"Jul 24, 1986                                                                    (36)",Defensive Midfield,Retired,,free transfer,"Jul 1, 2020"
1666700213-595,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Frédéric Vanderbiest,https://www.transfermarkt.com/frederic-vanderbiest/profil/spieler/19931,Frédéric Vanderbiest,"Oct 10, 1977                                                                    (45)",Defensive Midfield,Retired,"Jul 1, 2011",?,"Jul 1, 2009"
1666700215-596,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Björn Smits,https://www.transfermarkt.com/bjorn-smits/profil/spieler/13363,Björn Smits,"Jul 28, 1975                                                                    (47)",Defensive Midfield,Retired,,free transfer,"Jul 1, 2010"
1666700219-597,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Daan Vaesen,https://www.transfermarkt.com/daan-vaesen/profil/spieler/13370,Daan Vaesen,"Jul 11, 1981                                                                    (41)",Defensive Midfield,Retired,"Aug 30, 2016",free transfer,"Jul 1, 2015"
1666700223-598,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Sergio van Kanten,https://www.transfermarkt.com/sergio-van-kanten/profil/spieler/39525,Sergio van Kanten,"Jul 2, 1984                                                                    (38)",midfield,Retired,,?,"Feb 5, 2016"
1666700225-599,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Chemcedine El Araichi,https://www.transfermarkt.com/chemcedine-el-araichi/profil/spieler/12926,Chemcedine El Araichi,"May 18, 1981                                                                    (41)",Right-Back,Retired,,free transfer,"Jul 1, 2015"
1666700227-600,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Martijn Monteyne,https://www.transfermarkt.com/martijn-monteyne/profil/spieler/19917,Martijn Monteyne,"Nov 12, 1984                                                                    (37)",Right-Back,Retired,"Jul 1, 2021",free transfer,"Jul 21, 2018"
1666700229-601,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Björn De Coninck,https://www.transfermarkt.com/bjorn-de-coninck/profil/spieler/13293,Björn De Coninck,"Jul 20, 1977                                                                    (45)",Left-Back,Retired,"Jul 1, 2009",free transfer,"Jul 1, 2008"
1666700232-602,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Cyril Detremmerie,https://www.transfermarkt.com/cyril-detremmerie/profil/spieler/19904,Cyril Detremmerie,"Jun 20, 1985",Centre-Back,,,free transfer,"Jul 1, 2009"
1666700234-603,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,James Lahousse,https://www.transfermarkt.com/james-lahousse/profil/spieler/19910,James Lahousse,"Nov 9, 1982                                                                    (39)",Centre-Back,Retired,,?,"Jul 1, 2012"
1666700236-604,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Christian Bouckenooghe,https://www.transfermarkt.com/christian-bouckenooghe/profil/spieler/18114,Christian Bouckenooghe,"Feb 7, 1977                                                                    (45)",Defender,Retired,,?,"Jul 1, 2008"
1666700238-605,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Wouter Biebauw,https://www.transfermarkt.com/wouter-biebauw/profil/spieler/19896,Wouter Biebauw,"May 21, 1984                                                                    (38)",Goalkeeper,Retired,"Jul 1, 2022",free transfer,"Sep 23, 2020"
1666700241-606,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,KSV Roeselare (- 2020),https://www.transfermarkt.com/ksv-roeselare/startseite/verein/2977/saison_id/2005,Jurgen Sierens,https://www.transfermarkt.com/jurgen-sierens/profil/spieler/19929,Jurgen Sierens,"Apr 10, 1976                                                                    (46)",Goalkeeper,Retired,"Jul 1, 2012",-,"Jul 1, 2011"
1666700247-607,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Frederik D'Hollander,https://www.transfermarkt.com/frederik-dhollander/profil/spieler/19370,Frederik D'Hollander,"May 20, 1976                                                                    (46)",Centre-Forward,Retired,,free transfer,"Jan 1, 2010"
1666700249-608,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Ibrahim Tankary,https://www.transfermarkt.com/ibrahim-tankary/profil/spieler/17355,Ibrahim Tankary,"Mar 24, 1972                                                                    (50)",Centre-Forward,Retired,"Jul 1, 2008",free transfer,"Oct 1, 2007"
1666700251-609,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Sylvio Breleur,https://www.transfermarkt.com/sylvio-breleur/profil/spieler/22337,Sylvio Breleur,"Oct 13, 1978                                                                    (44)",Centre-Forward,Retired,"Jul 1, 2017",free transfer,"Jul 1, 2015"
1666700254-610,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Gunter Thiebaut,https://www.transfermarkt.com/gunter-thiebaut/profil/spieler/4016,Gunter Thiebaut,"Jan 12, 1977                                                                    (45)",Centre-Forward,Retired,,-,"Jul 1, 2015"
1666700256-611,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Ibrahim Salou,https://www.transfermarkt.com/ibrahim-salou/profil/spieler/22830,Ibrahim Salou,"May 29, 1979                                                                    (43)",Centre-Forward,Retired,,-,"Sep 16, 2016"
1666700258-612,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Wouter Vandendriessche,https://www.transfermarkt.com/wouter-vandendriessche/profil/spieler/19395,Wouter Vandendriessche,"Jun 27, 1984                                                                    (38)",attack,Retired,,?,"Jul 1, 2011"
1666700261-613,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Lander Van Steenbrugghe,https://www.transfermarkt.com/lander-van-steenbrugghe/profil/spieler/26376,Lander Van Steenbrugghe,"Nov 27, 1986                                                                    (35)",Attacking Midfield,Unknown,,free transfer,"Jul 1, 2014"
1666700263-614,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Jo Vermast,https://www.transfermarkt.com/jo-vermast/profil/spieler/18137,Jo Vermast,"Sep 29, 1981                                                                    (41)",Left Midfield,Retired,,-,"Dec 8, 2010"
1666700265-615,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Stijn Meert,https://www.transfermarkt.com/stijn-meert/profil/spieler/19387,Stijn Meert,"Apr 6, 1978                                                                    (44)",Left Midfield,Retired,"Jul 1, 2013",?,"Jul 1, 2012"
1666700268-616,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Tim Matthys,https://www.transfermarkt.com/tim-matthys/profil/spieler/22348,Tim Matthys,"Dec 23, 1983                                                                    (38)",Right Midfield,SK Munkzwalm,"Jul 1, 2019",?,"Jul 1, 2014"
1666700270-617,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Nathan D'Haemers,https://www.transfermarkt.com/nathan-dhaemers/profil/spieler/19369,Nathan D'Haemers,"Jan 26, 1978                                                                    (44)",Right Midfield,Retired,"Sep 29, 2016",?,"Jul 1, 2014"
1666700272-618,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Jonas Vandermarliere,https://www.transfermarkt.com/jonas-vandermarliere/profil/spieler/37897,Jonas Vandermarliere,"Mar 7, 1986                                                                    (36)",Central Midfield,Sassport Boezinge,"Jul 1, 2020",free transfer,"Jul 1, 2017"
1666700275-619,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Tony Sergeant,https://www.transfermarkt.com/tony-sergeant/profil/spieler/13909,Tony Sergeant,"Jun 6, 1977                                                                    (45)",Central Midfield,Retired,"Jul 1, 2012",?,"Jan 1, 2008"
1666700278-620,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Ludwin Van Nieuwenhuyze,https://www.transfermarkt.com/ludwin-van-nieuwenhuyze/profil/spieler/26375,Ludwin Van Nieuwenhuyze,"Feb 25, 1978                                                                    (44)",Defensive Midfield,Retired,"Jul 1, 2014",free transfer,"Jul 1, 2011"
1666700280-621,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Mathieu Verschuère,https://www.transfermarkt.com/mathieu-verschuere/profil/spieler/13757,Mathieu Verschuère,"Feb 8, 1972                                                                    (50)",Defensive Midfield,Retired,,free transfer,"Jul 1, 2008"
1666700282-622,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Michaël Wiggers,https://www.transfermarkt.com/michael-wiggers/profil/spieler/30987,Michaël Wiggers,"Feb 8, 1980                                                                    (42)",Right-Back,Retired,,?,"Jul 1, 2014"
1666700285-623,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Stijn Minne,https://www.transfermarkt.com/stijn-minne/profil/spieler/19389,Stijn Minne,"Jun 29, 1978                                                                    (44)",Right-Back,Retired,"Jul 1, 2020",free transfer,"Jul 1, 2016"
1666700287-624,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Frédéric Dupré,https://www.transfermarkt.com/frederic-dupre/profil/spieler/19371,Frédéric Dupré,"May 12, 1979                                                                    (43)",Right-Back,Retired,,?,"Jan 1, 2008"
1666700289-625,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Guy Veldeman,https://www.transfermarkt.com/guy-veldeman/profil/spieler/4566,Guy Veldeman,"Dec 14, 1978                                                                    (43)",Left-Back,Retired,"Jul 1, 2014",?,"Jul 1, 2012"
1666700292-626,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Philippe Buysens,https://www.transfermarkt.com/philippe-buysens/profil/spieler/30554,Philippe Buysens,"Feb 16, 1985                                                                    (37)",Centre-Back,Unknown,,free transfer,"Jul 1, 2014"
1666700294-627,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Frédéric Dindeleux,https://www.transfermarkt.com/frederic-dindeleux/profil/spieler/12728,Frédéric Dindeleux,"Jan 16, 1974                                                                    (48)",Centre-Back,Retired,,free transfer,"Jul 1, 2009"
1666700296-628,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Stefan Leleu,https://www.transfermarkt.com/stefan-leleu/profil/spieler/19383,Stefan Leleu,"Feb 28, 1970                                                                    (52)",Centre-Back,Retired,"Jul 1, 2008",free transfer,"Jul 1, 2007"
1666700299-629,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Tjörven De Brul,https://www.transfermarkt.com/tjorven-de-brul/profil/spieler/13722,Tjörven De Brul,"Jun 22, 1973                                                                    (49)",Centre-Back,Retired,"Oct 13, 2011",free transfer,"Jul 1, 2009"
1666700301-630,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Sven Van Ryckeghem,https://www.transfermarkt.com/sven-van-ryckeghem/profil/spieler/19394,Sven Van Ryckeghem,"Mar 18, 1985                                                                    (37)",Goalkeeper,Unknown,"Jul 1, 2015",free transfer,"Jul 1, 2014"
1666700304-631,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Björn Sengier,https://www.transfermarkt.com/bjorn-sengier/profil/spieler/25425,Björn Sengier,"Jul 12, 1979                                                                    (43)",Goalkeeper,Retired,"Jul 1, 2016",free transfer,"Aug 10, 2014"
1666700306-632,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,SV Zulte Waregem,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508/saison_id/2005,Pieter Merlier,https://www.transfermarkt.com/pieter-merlier/profil/spieler/19388,Pieter Merlier,"Mar 29, 1979                                                                    (43)",Goalkeeper,SK Berlare,"Jul 23, 2018",?,"Jul 1, 2014"
1666700313-633,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Tiago Bezerra,https://www.transfermarkt.com/tiago-bezerra/profil/spieler/75207,Tiago Bezerra,"Feb 17, 1987                                                                    (35)",Centre-Forward,Al-Orobah FC,"Jul 7, 2022",free transfer,"Sep 8, 2021"
1666700315-634,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Rony Baynon,https://www.transfermarkt.com/rony-baynon/profil/spieler/22335,Rony Baynon,"Jun 21, 1987                                                                    (35)",Centre-Forward,Retired,,free transfer,"Jul 1, 2013"
1666700317-635,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Stavros Glouftsis,https://www.transfermarkt.com/stavros-glouftsis/profil/spieler/19512,Stavros Glouftsis,"Oct 20, 1981                                                                    (41)",Centre-Forward,Rapid Leest,"Aug 31, 2021",-,"Aug 31, 2019"
1666700320-636,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Frederic Bosak,https://www.transfermarkt.com/frederic-bosak/profil/spieler/33874,Frederic Bosak,"Jul 17, 1986                                                                    (36)",Centre-Forward,Unknown,,free transfer,"Jul 1, 2012"
1666700323-637,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Alexandre Lecomte,https://www.transfermarkt.com/alexandre-lecomte/profil/spieler/18286,Alexandre Lecomte,"Jun 22, 1980                                                                    (42)",Centre-Forward,Unknown,,?,"Jul 1, 2013"
1666700325-638,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Sergio Sánchez,https://www.transfermarkt.com/sergio-sanchez/profil/spieler/2820,Sergio Sánchez,"Feb 5, 1973                                                                    (49)",Centre-Forward,Retired,,?,"Jul 1, 2008"
1666700327-639,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Nordin Jbari,https://www.transfermarkt.com/nordin-jbari/profil/spieler/13064,Nordin Jbari,"Feb 5, 1975                                                                    (47)",Centre-Forward,Retired,,-,"Jan 1, 2007"
1666700330-640,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Youssef Sofiane,https://www.transfermarkt.com/youssef-sofiane/profil/spieler/3701,Youssef Sofiane,"Jul 8, 1984                                                                    (38)",Centre-Forward,Retired,,?,"Jan 1, 2012"
1666700332-641,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Aco Stojkov,https://www.transfermarkt.com/aco-stojkov/profil/spieler/32042,Aco Stojkov,"Apr 29, 1983                                                                    (39)",Left Winger,Without Club,,free transfer,"Jul 1, 2019"
1666700334-642,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Benoît Ladrière,https://www.transfermarkt.com/benoit-ladriere/profil/spieler/74812,Benoît Ladrière,"Apr 27, 1987                                                                    (35)",Attacking Midfield,RCS Braine,"Aug 28, 2020",free transfer,"Jul 1, 2019"
1666700336-643,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Benjamin,https://www.transfermarkt.com/benjamin/profil/spieler/12498,Benjamin,"Jun 28, 1978                                                                    (44)",Attacking Midfield,Retired,,free transfer,"Jul 1, 2012"
1666700339-644,https://www.transfermarkt.com/jupiler-pro-league/startseite/wettbewerb/BE1/plus/?saison_id=2005,RAA La Louviere (- 2009),https://www.transfermarkt.com/aa-la-louviere/startseite/verein/2180/saison_id/2005,Julien Pinelli,https://www.transfermarkt.com/julien-pinelli/profil/spieler/22349,Julien Pinelli,"Jan 27, 1987                                                                    (35)",Left Midfield,RC Villers,"Jul 1, 2019",free transfer,"Jul 1, 2016"
